gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000087881	92	-0.9227331757545467	-1.5613741694087016	0.0	0.0
ENSMUSG00002076852	246	-0.37975496370345274	-0.6400579239867574	0.0	0.0
ENSMUSG00000025735	119	-0.6263037195429191	-1.1029234916809525	0.0	0.0
ENSMUSG00000094932	336	0.06235379176214271	0.09882405981513304	1.887379141862766e-15	9.992007221626409e-13
ENSMUSG00000074527	299	0.1547560930252082	0.19311940240525038	1.9984014443252818e-15	9.992007221626409e-13
ENSMUSG00000064604	101	-0.9052939176559446	-1.4302388510311976	2.6645352591003757e-15	1.1102230246251565e-12
ENSMUSG00000015962	111	0.3372507512569417	0.7860146048109323	2.0095036745715333e-14	7.1767988377554764e-12
ENSMUSG00000092746	211	-0.46894243471324293	-0.6768698272707563	9.880984919163893e-14	3.0878077872387166e-11
ENSMUSG00000119662	114	-0.7645128697855391	-1.1434092943351852	1.7486012637846216e-13	4.85722573273506e-11
ENSMUSG00000073125	311	0.018696101009846283	0.037274429047156804	8.378853166846056e-13	1.8906172923512562e-10
ENSMUSG00000019768	140	0.05349286273121908	0.08731416673246081	8.93729534823251e-13	1.8906172923512562e-10
ENSMUSG00000057836	305	-0.10448169708251995	-0.13248865395010018	9.07496300328603e-13	1.8906172923512562e-10
ENSMUSG00000118839	83	-0.7777788758277894	-1.353971569204148	1.475264355121908e-12	2.7817034390206375e-10
ENSMUSG00000065208	93	-0.7262853167951092	-1.276900800550975	1.5577539258515571e-12	2.7817034390206375e-10
ENSMUSG00000054555	157	-0.3425341799855232	-0.43658165418376804	4.072742143534924e-12	6.787903572558207e-10
ENSMUSG00000077611	82	-0.8747664593160137	-1.1934069325764027	4.5531356462902295e-12	7.114274447328484e-10
ENSMUSG00000067825	106	0.30833187848329535	0.4357790930967489	6.988964962317823e-12	1.0277889650467387e-09
ENSMUSG00000080538	87	-0.9181765347719199	-1.2627378823191828	1.1176615188901451e-11	1.5523076651252015e-09
ENSMUSG00000107383	126	-0.5668849879875768	-0.7039769442472198	1.34754429836903e-11	1.7730846031171448e-09
ENSMUSG00000033763	89	-0.6858292102813709	-1.1621547715947833	1.6093903987268732e-11	2.0117379984085915e-09
ENSMUSG00000003680	266	-0.10433536358177625	-0.18547632435817396	2.2637558494409404e-11	2.6949474398106433e-09
ENSMUSG00000048126	80	-0.894353750534356	-1.3102078216523285	2.545652577623514e-11	2.8927870200267203e-09
ENSMUSG00000065105	82	-0.830008560419082	-1.1738347363132426	5.7282512067047264e-11	6.226360007287746e-09
ENSMUSG00000025479	225	-0.0009155422449117013	-0.0018788514779764457	1.6594881024900587e-10	1.6926116064297503e-08
ENSMUSG00000080971	297	-0.13547070883214302	-0.21778591313965945	1.6926116064297503e-10	1.6926116064297503e-08
ENSMUSG00000095616	293	-0.19173814924433805	-0.341271232628567	3.5792024899450325e-10	3.441540855716377e-08
ENSMUSG00000119011	96	-0.6039493292570113	-0.8754219781799757	8.514242644253045e-10	7.883558003938005e-08
ENSMUSG00000028989	180	0.09472687547095175	0.163203456788588	1.1503541452739796e-09	1.0271019154231961e-07
ENSMUSG00000118936	217	-0.43451933264732345	-0.5512475003638625	1.6292445170762448e-09	1.404521135410556e-07
ENSMUSG00000087819	83	-0.9591906011104583	-1.2606050409123781	1.8029462367508131e-09	1.5024551972923442e-07
ENSMUSG00000016763	86	-0.4010259650647624	-0.7221322575450733	3.248672220124149e-09	2.6198969517130234e-07
ENSMUSG00000065016	96	-0.8419803053140623	-1.1828705647241424	3.6209815146293067e-09	2.828891808304146e-07
ENSMUSG00000119838	136	-0.4804840508848411	-0.8106636048163315	4.500638750570829e-09	3.4095748110385066e-07
ENSMUSG00000021702	112	-0.318227965384721	-0.5034338184813301	9.06472241712919e-09	6.665237071418522e-07
ENSMUSG00000038508	83	-0.17739045992493563	-0.4219353346893008	1.198350974007667e-08	8.559649814340478e-07
ENSMUSG00000082810	326	-0.36680467724800025	-0.48187377145863985	1.9845311172161928e-08	1.3781466091779116e-06
ENSMUSG00000058927	235	0.3080974765121939	0.44121593582489405	3.8889548581444444e-08	2.6276722014489488e-06
ENSMUSG00000108884	94	0.18777337148785525	0.32522250587086093	4.696639233081612e-08	3.086461634704544e-06
ENSMUSG00000024427	127	0.1166995435953146	0.22779898730545547	4.814880150139089e-08	3.086461634704544e-06
ENSMUSG00000064945	127	-0.663838425278663	-0.9272778925107822	5.686460713416608e-08	3.55403794588538e-06
ENSMUSG00002074955	91	-0.7605441512539969	-1.013471773446852	6.314201295154476e-08	3.850122740947851e-06
ENSMUSG00000064655	81	-0.7714234471321105	-1.2757642237240026	8.179424981769046e-08	4.868705346291098e-06
ENSMUSG00000044816	113	-0.05048506334424122	-0.08752951964123849	8.819718255725917e-08	5.127743171933673e-06
ENSMUSG00000058443	112	0.3648113639093941	0.7516635848373403	9.071533069171522e-08	5.154280152938365e-06
ENSMUSG00000065778	82	-0.6967459060251711	-1.1601899307059185	1.1310238612338708e-07	6.283465895743727e-06
ENSMUSG00000020599	89	-0.21401212215423546	-0.3800391852501211	1.3807607057714222e-07	7.50413427049686e-06
ENSMUSG00000048373	120	0.02311191391199834	0.039096917141778806	1.5174387124616828e-07	8.071482513094058e-06
ENSMUSG00000020053	149	-0.1516854226589198	-0.2522488228557379	2.1876718991897803e-07	1.1394124474946773e-05
ENSMUSG00000089809	85	0.012515974789856091	0.01958753869990595	2.4126991871042947e-07	1.2309689730123952e-05
ENSMUSG00000030786	179	0.005015450716019317	0.010268367084217652	3.1316778292822534e-07	1.5658389146411267e-05
ENSMUSG00000070645	172	0.14511359296739124	0.2610687759188557	6.050996561590694e-07	2.9661747850934774e-05
ENSMUSG00000093413	82	-0.7145984530448907	-1.0651374549333075	8.259372100694051e-07	3.970851971487525e-05
ENSMUSG00000038058	112	0.08464206494390861	0.16654585010586848	8.480788412645879e-07	4.00037189275749e-05
ENSMUSG00000064427	86	-0.6628774801269169	-1.1224662631165336	1.148765348957248e-06	5.3183580970242965e-05
ENSMUSG00000071637	172	0.11711372672580372	0.21554069181288796	1.822599394185609e-06	8.284542700843677e-05
ENSMUSG00000001870	86	-0.3671578742563726	-0.5213259313963674	1.8780669382989501e-06	8.384227403120313e-05
ENSMUSG00000056025	81	0.3162780046462995	0.562039466918619	1.9974453285831473e-06	8.760725125364681e-05
ENSMUSG00000030123	94	-0.5304423801600933	-0.8524253183308315	2.5121829799745754e-06	0.00010828374913683515
ENSMUSG00000032350	95	0.6410760622797386	0.8388054766841869	2.6831785048253565e-06	0.0001136940044417524
ENSMUSG00000118859	91	-0.6485175967216491	-1.0350263726630236	3.2772675778725002e-06	0.0001365528157446875
ENSMUSG00000050973	156	0.4329518855549388	0.646480460600348	3.5139014235019417e-06	0.00014401235342221072
ENSMUSG00000121393	249	0.2401908740401289	0.33691655076662314	4.061562565937926e-06	0.00016377268411040026
ENSMUSG00000064901	81	-0.6301176786422726	-0.8783295048764084	4.180456422142598e-06	0.0001658911278628015
ENSMUSG00000023914	80	0.4257049918174731	0.7348812586957516	4.432574619905871e-06	0.0001731474460900731
ENSMUSG00000065226	87	-0.6087387561798104	-0.9949991601189008	4.561156302318459e-06	0.00017542908855070995
ENSMUSG00000034919	191	-0.095689876005053	-0.15191524781738983	5.126836386426525e-06	0.00019419834797070173
ENSMUSG00000077714	89	-0.641033896803856	-0.9070193297866085	5.211493515844268e-06	0.00019445871327777118
ENSMUSG00000084106	126	-0.06625024750828704	-0.10014818927349128	5.477998778369297e-06	0.00020139701391063593
ENSMUSG00000023046	112	-0.35050429813563705	-0.4978358905692072	6.243284129014981e-06	0.00022620594670344133
ENSMUSG00000048424	105	-0.3590220525860794	-0.44981617592067047	8.067758547447568e-06	0.00028813423383741314
ENSMUSG00000026819	100	0.24125666990876146	0.46250375518812015	8.797131374360667e-06	0.00030975814698453054
ENSMUSG00000066072	128	0.03925284091383232	0.07682084085034598	1.007601255675894e-05	0.0003498615471096854
ENSMUSG00000065176	90	-0.7452095802873364	-1.0054663025651807	1.0409927289956045e-05	0.00035650435924507
ENSMUSG00000026837	80	-0.6465316161513336	-1.0107630096255869	1.058992679414672e-05	0.00035776779709955134
ENSMUSG00000119668	110	-0.5190240293741202	-0.937973088756059	1.1850658153900184e-05	0.00039084453030749513
ENSMUSG00000087935	126	-0.42164416485465994	-0.6304237233079226	1.1881673721347852e-05	0.00039084453030749513
ENSMUSG00000036995	100	-0.11091393767856203	-0.15137365249721985	1.239285123288969e-05	0.00040236529976914577
ENSMUSG00000031445	111	-0.14378694631159325	-0.2244055142620954	1.7227976273681556e-05	0.0005521787267205627
ENSMUSG00000118866	100	-0.04713642895221752	-0.0545779533755089	1.9373390381938194e-05	0.000609322547910629
ENSMUSG00000019894	148	-0.015002990141511031	-0.023263926044061335	1.9498321533140128e-05	0.000609322547910629
ENSMUSG00000064841	93	-0.5569629192352299	-0.8262970142065301	2.111867774678977e-05	0.000642933892052541
ENSMUSG00000001506	110	-0.25419858768582326	-0.4476038613747748	2.1244269545084293e-05	0.000642933892052541
ENSMUSG00002074875	103	-0.4920304268598549	-0.6935649349485749	2.1345405216144364e-05	0.000642933892052541
ENSMUSG00000090101	91	-0.6489542432129392	-0.8219537432354186	2.3307776360725896e-05	0.0006936838202596993
ENSMUSG00000016194	99	0.35147262811660596	0.5257353618727026	2.4837648702757953e-05	0.0007305190794928809
ENSMUSG00000119577	93	-0.5340126559138293	-0.8547162788836202	2.5770211345643723e-05	0.000749134050745457
ENSMUSG00000081059	237	-0.26421943418681515	-0.44812877176114474	2.9361916421999368e-05	0.0008437332305172232
ENSMUSG00000118125	99	0.18591055124998154	0.2774381492028071	3.298553721542419e-05	0.0009370891254381872
ENSMUSG00000020609	88	0.28262773007154507	0.5093082825463932	3.6001155931497664e-05	0.0010112684250420693
ENSMUSG00000020953	113	0.10856758933514388	0.15930312781653289	3.862481823913022e-05	0.0010729116177536173
