gene	n_edges	median_beta	median_t	p_stouffer	q_BH
ENSMUSG00000073640	344	0.2885987052228303	0.4277548639958554	0.0	0.0
ENSMUSG00000006574	296	0.05829449817538304	0.07213232501803964	0.0	0.0
ENSMUSG00000108833	299	0.21102450340986473	0.2464595603353718	0.0	0.0
ENSMUSG00000078896	380	0.4099284159950912	0.7523593131922941	0.0	0.0
ENSMUSG00000112689	349	-0.03459572345018534	-0.04680428783995467	1.1102230246251565e-16	5.551115123125783e-14
ENSMUSG00000094306	386	-0.03317797146737682	-0.042177672425513596	4.711786516509164e-13	1.9632443818788184e-10
ENSMUSG00000091756	234	0.6354867112182525	0.6689973852808448	2.177591440499782e-12	7.777112287499222e-10
ENSMUSG00000120777	409	0.2251521959900866	0.25701527438484395	1.9435675291390453e-11	6.0736485285595165e-09
ENSMUSG00000116639	207	0.4094638429582126	0.5312177454294668	4.220446214731055e-11	1.1723461707586264e-08
ENSMUSG00000094932	381	-0.17154887579381564	-0.1768503712199613	1.5930456953583416e-10	3.982614238395854e-08
ENSMUSG00000064945	120	0.66804457604885	0.8033347376266841	5.276906689388738e-10	1.1992969748610768e-07
ENSMUSG00000065701	123	0.4719016313552817	0.5610487393760941	1.7649812722453362e-09	3.5491095105545975e-07
ENSMUSG00002076696	81	0.929509454965592	1.1806879603260727	1.8455369454883908e-09	3.5491095105545975e-07
ENSMUSG00000092746	208	-0.05465353727340703	-0.07190683140078571	1.760924839278033e-08	3.144508641567916e-06
ENSMUSG00000049751	82	-0.9428692623972879	-1.082637454424678	2.6044388090618042e-08	4.34073134843634e-06
ENSMUSG00000069307	212	0.7233457926660767	0.8050235929669203	2.9978931381791085e-07	4.649726801299244e-05
ENSMUSG00000096768	272	0.054148440994323865	0.06891407727593768	3.161814224883486e-07	4.649726801299244e-05
ENSMUSG00000102918	83	-0.7738931238651293	-1.0721042889534158	4.450306404502058e-07	6.18098111736397e-05
ENSMUSG00000038801	139	-0.28572303298860824	-0.34253515231703424	8.211238728961234e-07	0.00010804261485475308
ENSMUSG00000025743	87	-0.6022496938705434	-0.7799002381650195	9.667837226334797e-07	0.00012084796532918496
ENSMUSG00000097146	223	-0.06232270523905661	-0.07228063740129419	1.8867871199867992e-06	0.00022461751428414276
ENSMUSG00000095041	96	0.47511138617992277	0.5392177430029335	2.289767324858971e-06	0.0002602008323703376
ENSMUSG00000077391	112	0.3231634549796589	0.3700992345430433	2.599130651703696e-06	0.00028251420127214087
ENSMUSG00000076617	253	-0.4081994608044595	-0.5146318947925685	3.419152292738481e-06	0.0003561616971602584
ENSMUSG00000003429	85	-0.7614725613500891	-0.9504971718815511	4.64417160717101e-06	0.00046441716071710104
ENSMUSG00000114247	91	0.5592714472208149	0.807880273487235	7.121047388758406e-06	0.0006711825327414216
ENSMUSG00000015962	127	-0.45064216926693723	-0.567254301384364	7.248771353607353e-06	0.0006711825327414216
ENSMUSG00000087935	125	0.5463228479027712	0.6915807414524449	9.119048703820631e-06	0.0008142007771268421
ENSMUSG00000026154	82	-0.708935445547102	-0.9715616972718777	1.0601590453518384e-05	0.0009139302115102055
ENSMUSG00000034566	81	-0.7986639320850357	-0.9446275171975737	1.1222987031822562e-05	0.0009352489193185468
ENSMUSG00000033880	155	-0.08964919596910469	-0.1681736197656305	1.3708937442347136e-05	0.0011055594711570271
ENSMUSG00000015533	95	0.09834851175546536	0.1012857173939258	2.6740287958681996e-05	0.002089084996772031
ENSMUSG00000023089	85	-0.8319192171096793	-0.9769876674802803	2.8441280884750064e-05	0.0021546424912689444
ENSMUSG00000032060	80	0.7680961728096009	0.9009145601171653	3.300795377259025e-05	0.0024270554244551655
ENSMUSG00000096956	84	-0.6434638072038052	-0.7419397521440081	3.404206181922831e-05	0.0024315758442305935
ENSMUSG00000027133	82	-0.9026203095912911	-0.9701544699303003	3.846137083285406e-05	0.0026709285300593097
ENSMUSG00000064604	134	0.732793588237836	0.8185037739935924	4.1267760683028065e-05	0.002776151393899996
ENSMUSG00000041734	85	-0.7021821230649937	-0.8055405775355985	4.219750118727994e-05	0.002776151393899996
ENSMUSG00000052516	89	-0.48026586771011226	-0.6303357780005755	4.970419545347049e-05	0.0031861663752224675
ENSMUSG00000079165	84	0.6030676670372457	0.7554368585848816	5.220299248742677e-05	0.003262687030464173
ENSMUSG00000012443	80	0.5574169287458034	0.7713423100585612	6.434814310052328e-05	0.00392366726222703
ENSMUSG00000108037	110	0.3291580777615305	0.3839825584548199	7.740739078188064e-05	0.004607582784635752
ENSMUSG00000097702	341	0.17266982831060773	0.21718830743821593	9.867850639366793e-05	0.005677304814732185
ENSMUSG00000020053	93	0.39263632744550736	0.43574743074593025	9.992056473928645e-05	0.005677304814732185
ENSMUSG00000070720	104	-0.2588107149582347	-0.4228193309881404	0.00012994847934078013	0.007219359963376674
ENSMUSG00000021917	81	-0.7251714527606943	-0.8368104284560421	0.00014370955214138004	0.007810301746814133
ENSMUSG00000018417	80	-0.5309417691547427	-0.7144082738229369	0.00015223561098420824	0.008097638882138736
ENSMUSG00000119838	167	0.42733842432498825	0.7290857880492734	0.00016332929228879411	0.008506733973374694
ENSMUSG00000036781	84	-0.8101012922823406	-1.036527018191094	0.00018670742901849557	0.00952588923563753
ENSMUSG00000087881	92	0.7892762906849382	1.1289686667790266	0.00022369847787562236	0.011184923893781118
ENSMUSG00000037625	100	0.1567107452079653	0.18132553078854763	0.00026977555456342284	0.013224291890363865
ENSMUSG00000073421	91	-0.35279605202376757	-0.3894349174149392	0.00028122549625575477	0.013520456550757442
ENSMUSG00000047215	81	-0.8169002473354323	-1.070998892743196	0.0004054411803700031	0.019124583979717127
ENSMUSG00000115161	101	0.5221705853939043	0.5829713856901011	0.00042001971483773826	0.019445357168413807
ENSMUSG00000041293	102	-0.24586436862591482	-0.32051015809314093	0.00047316633906613337	0.021507560866642426
ENSMUSG00000099927	346	0.1191709591425005	0.15118867345905287	0.0004852459020893152	0.02166276348613014
ENSMUSG00000038690	81	-0.801205679774284	-0.9551752927399123	0.0005089146230087271	0.022320816798628382
ENSMUSG00000021388	109	-0.3470378153026101	-0.4567724585952242	0.0005355419703456654	0.023083705618347647
ENSMUSG00000102602	81	0.7729198396205887	0.8458751808715874	0.0007325809745913903	0.031041566719974163
ENSMUSG00000098306	349	0.003164720907805102	0.0037046050616692046	0.0007627900259739029	0.03178291774891262
ENSMUSG00000025144	100	-0.5848441474139683	-0.6232117954028724	0.0008024358335406712	0.03288671448937177
ENSMUSG00000026688	81	-0.5166056156158441	-0.5860322383096181	0.000827377167620047	0.03336198256532447
ENSMUSG00000109206	110	0.4933728553354739	0.6036819308564708	0.0009063582289335903	0.03596659638625358
ENSMUSG00000002055	110	-0.24725276273675045	-0.4092611902347577	0.0009749614647903693	0.0380844322183738
ENSMUSG00000029442	88	-0.3543595030903822	-0.5230427062339027	0.0011700650155828107	0.04479148153982882
ENSMUSG00000037474	84	0.44189631044864774	0.6500882272768205	0.0011868264296039932	0.04479148153982882
ENSMUSG00000028369	82	-0.8059537917375559	-0.9101638902517776	0.0012004117052674124	0.04479148153982882
ENSMUSG00000072082	86	0.3621429388411343	0.5114606703620206	0.001332722491389271	0.0489971504187232
ENSMUSG00000092805	122	0.08045317158102953	0.07798889966392791	0.0015811964143966906	0.057289725159300385
ENSMUSG00000036899	99	0.061704966425898185	0.08554844847185314	0.0016297351028092821	0.0582048251003315
ENSMUSG00000020953	161	-0.2935750603675846	-0.3571827717653811	0.002195547096057071	0.07730799634003771
ENSMUSG00000084786	86	-0.7636922329664209	-0.9163373176632896	0.0022389010522441133	0.07773961986958727
ENSMUSG00000063787	91	-0.7171408563852298	-0.9653873406634896	0.00228973036436364	0.07841542343711097
ENSMUSG00000106962	201	0.22323053181171074	0.2844692298344438	0.002348000498591296	0.07932434116862487
ENSMUSG00000040562	82	0.42083486169576434	0.5744347782832974	0.002586528978569813	0.08621763261899378
ENSMUSG00000045996	84	-0.5467454552650439	-0.7767692741682575	0.002687749665901018	0.08841281795727034
ENSMUSG00000021040	81	-0.7861605405807471	-1.0254842623388347	0.0027843259526246777	0.09040019326703498
ENSMUSG00000068744	112	0.2519921481609351	0.4942233409375243	0.0030387233618440757	0.09739497954628448
ENSMUSG00000069273	87	0.6895156443119081	0.8087205735927226	0.0033618724630216645	0.10638836908296408
ENSMUSG00000019122	175	0.2668036036193325	0.3386216925626567	0.0035158451259951207	0.10987016018734752
ENSMUSG00000073616	80	-0.7140897106844911	-0.9879880661220436	0.0037614173700231124	0.11609312870441704
ENSMUSG00000108884	83	-0.08247659727930724	-0.10586498602430156	0.003868195632042326	0.11793279365982702
ENSMUSG00000042043	81	-0.5801804542541494	-0.8634064469149935	0.004033451217440254	0.12148949450121245
ENSMUSG00000078784	94	-0.7256076961755742	-0.8960121884592426	0.004819776908514206	0.14344574132482757
ENSMUSG00000017307	86	0.6536474417895073	0.7837152752145841	0.004914542509196984	0.14454536791755834
ENSMUSG00000038717	82	-0.8090085148811306	-1.0188373316829462	0.005153035846556464	0.14871266991692278
ENSMUSG00000024538	85	0.3817577697336672	0.5229670067120811	0.005216717723541486	0.14871266991692278
ENSMUSG00000104735	102	-0.18622770980000586	-0.3030356733080407	0.005234685981075682	0.14871266991692278
